1 2 3
-0.611665 -0.857229 -9.866505
-0.612264 -0.85334 -9.870692
-0.615554 -0.853041 -9.867702
-0.614656 -0.856331 -9.866505
-0.617049 -0.85693 -9.869795
-0.615853 -0.85334 -9.865907
-0.616451 -0.859322 -9.865309
-0.616451 -0.858126 -9.864112
-0.614656 -0.854537 -9.866804
-0.614955 -0.855434 -9.865009
-0.61346 -0.855733 -9.862617
-0.617348 -0.855434 -9.862916
-0.617049 -0.856331 -9.865009
-0.615554 -0.857827 -9.867402
-0.618545 -0.857827 -9.865907
-0.610768 -0.856331 -9.866804
-0.614955 -0.855733 -9.868299
-0.617946 -0.854836 -9.866804
-0.615853 -0.859322 -9.867702
-0.615554 -0.854537 -9.867702
-0.616451 -0.856331 -9.865309
-0.614656 -0.857229 -9.866804
-0.615554 -0.858126 -9.865309
-0.615853 -0.854537 -9.866505
-0.618545 -0.857827 -9.869197
-0.617049 -0.855733 -9.867402
-0.615554 -0.86022 -9.866505
-0.614955 -0.854537 -9.866505
-0.616451 -0.855434 -9.868897
-0.615853 -0.859622 -9.866804
-0.614656 -0.856331 -9.865309
-0.611665 -0.854836 -9.866505
-0.612264 -0.854537 -9.867402
-0.617946 -0.854537 -9.863514
-0.615554 -0.855733 -9.865309
-0.615554 -0.855733 -9.865907
-0.613161 -0.858126 -9.870094
-0.618844 -0.856331 -9.866505
-0.614058 -0.855434 -9.865309
-0.614058 -0.854537 -9.866804
-0.61346 -0.857229 -9.866804
-0.616451 -0.854836 -9.867702
-0.614058 -0.858126 -9.866804
-0.614955 -0.852443 -9.865907
-0.615554 -0.854537 -9.865309
-0.618844 -0.857827 -9.868299
-0.614955 -0.853939 -9.868299
-0.613161 -0.856331 -9.866505
-0.61346 -0.853041 -9.866505
-0.616451 -0.854537 -9.872188
-0.617049 -0.857229 -9.868299
-0.617049 -0.855733 -9.865309
-0.613161 -0.855733 -9.867702
-0.616451 -0.85693 -9.865907
-0.615853 -0.855434 -9.865309
-0.615554 -0.856331 -9.870692
-0.617348 -0.855733 -9.864411
-0.614955 -0.854836 -9.869795
-0.614058 -0.857827 -9.867702
-0.615853 -0.857229 -9.864411
-0.612264 -0.85693 -9.865907
-0.617348 -0.855434 -9.865009
-0.614656 -0.855733 -9.865907
-0.613161 -0.857827 -9.867702
-0.614656 -0.855733 -9.868299
-0.618545 -0.855733 -9.865009
-0.615853 -0.854836 -9.865907
-0.614955 -0.853939 -9.867402
-0.617049 -0.856331 -9.866804
-0.614656 -0.858126 -9.868299
-0.614058 -0.854537 -9.865009
-0.615554 -0.857229 -9.864411
-0.617049 -0.85334 -9.866505
-0.612264 -0.857229 -9.868299
-0.617049 -0.855733 -9.864411
-0.61346 -0.858724 -9.865009
-0.618545 -0.855434 -9.866804
-0.617348 -0.857229 -9.865009
-0.617049 -0.856331 -9.867702
-0.614058 -0.855733 -9.865309
-0.614955 -0.856331 -9.865309
-0.619442 -0.85693 -9.869197
-0.614656 -0.857827 -9.869795
-0.615554 -0.855733 -9.865309
-0.614058 -0.856331 -9.867702
-0.614058 -0.858724 -9.868299
-0.615853 -0.857229 -9.870094
-0.616451 -0.854836 -9.864112
-0.611067 -0.854537 -9.867402
-0.614058 -0.855733 -9.867702
-0.617946 -0.857827 -9.865309
-0.615853 -0.85693 -9.868897
-0.615554 -0.857229 -9.869197
-0.614955 -0.85693 -9.868897
-0.615554 -0.854537 -9.867402
-0.616451 -0.854836 -9.869795
-0.616451 -0.855733 -9.866505
-0.615853 -0.856331 -9.865309
-0.612563 -0.85693 -9.865309
-0.615853 -0.857827 -9.866804
-0.617049 -0.857827 -9.869197
-0.615554 -0.85334 -9.868897
-0.617946 -0.854836 -9.868299
-0.614058 -0.856331 -9.868897
-0.613161 -0.855733 -9.868897
-0.617049 -0.856331 -9.870094
-0.617348 -0.854836 -9.868299
-0.61346 -0.853939 -9.865009
-0.615853 -0.857229 -9.868299
-0.614058 -0.85334 -9.868897
-0.614656 -0.857229 -9.868299
-0.61346 -0.855434 -9.867402
-0.612264 -0.855733 -9.869795
-0.616451 -0.856331 -9.868897
-0.615853 -0.85693 -9.866505
-0.61346 -0.853939 -9.868897
-0.614058 -0.857827 -9.867402
-0.615853 -0.858126 -9.868897
-0.615853 -0.853939 -9.868299
-0.615554 -0.857229 -9.868299
-0.614656 -0.85334 -9.870692
-0.615554 -0.854836 -9.867402
-0.614656 -0.854836 -9.866505
-0.61346 -0.859622 -9.867402
-0.614955 -0.858126 -9.867702
-0.614656 -0.854537 -9.867402
-0.614656 -0.856331 -9.864411
-0.619741 -0.856331 -9.864112
-0.61346 -0.856331 -9.866804
-0.615853 -0.855434 -9.865009
-0.617348 -0.857229 -9.868299
-0.619442 -0.857827 -9.865009
-0.614058 -0.855733 -9.866505
-0.617049 -0.855434 -9.866505
-0.617946 -0.858724 -9.866804
-0.614656 -0.855733 -9.868299
-0.618545 -0.85693 -9.865309
-0.614955 -0.855733 -9.866505
-0.616451 -0.854836 -9.867402
-0.613161 -0.856331 -9.866804
-0.616451 -0.85693 -9.867702
-0.615853 -0.855434 -9.867702
-0.613161 -0.85693 -9.866505
-0.614058 -0.855733 -9.865907
-0.613161 -0.857229 -9.866505
-0.614656 -0.858126 -9.865309
-0.617049 -0.856331 -9.865009
-0.61346 -0.855733 -9.865907
-0.614955 -0.855733 -9.866505
-0.617348 -0.857827 -9.864411
-0.614058 -0.854836 -9.865309
-0.615554 -0.853939 -9.867402
-0.615853 -0.855434 -9.865009
-0.614656 -0.854537 -9.869197
-0.617946 -0.858126 -9.869197
-0.615853 -0.855434 -9.865009
-0.614058 -0.856331 -9.868897
-0.615554 -0.855434 -9.865907
-0.615853 -0.853939 -9.864112
-0.615554 -0.855733 -9.868897
-0.616451 -0.856331 -9.867702
-0.615853 -0.857229 -9.867402
-0.615853 -0.859622 -9.865907
-0.617049 -0.856331 -9.868299
-0.614955 -0.856331 -9.865309
-0.616451 -0.857827 -9.865907
-0.615853 -0.855733 -9.867702
-0.615853 -0.854836 -9.866804
-0.617049 -0.86022 -9.866505
-0.61346 -0.853041 -9.865907
-0.61346 -0.857827 -9.866505
-0.615554 -0.855733 -9.867402
-0.615554 -0.85693 -9.864411
-0.617946 -0.857827 -9.867702
-0.614058 -0.85693 -9.862617
-0.617348 -0.856331 -9.867702
-0.617049 -0.857229 -9.865907
-0.614955 -0.855733 -9.865907
-0.615554 -0.853939 -9.865309
-0.615554 -0.85693 -9.869795
-0.61346 -0.856331 -9.869795
-0.615554 -0.857229 -9.866804
-0.614955 -0.854537 -9.868897
-0.615853 -0.854836 -9.865907
-0.618545 -0.857229 -9.869197
-0.615853 -0.856331 -9.865309
-0.615853 -0.855733 -9.864112
-0.614955 -0.857229 -9.866505
-0.617348 -0.853939 -9.868897
-0.617348 -0.855434 -9.864112
-0.61346 -0.86022 -9.865907
-0.617049 -0.858724 -9.868299
-0.617348 -0.856331 -9.865309
-0.615554 -0.85693 -9.867402
-0.617946 -0.855733 -9.865907
-0.615853 -0.857229 -9.864411
-0.618545 -0.858724 -9.869197
-0.614058 -0.858724 -9.862916
-0.614656 -0.857827 -9.865309
-0.615554 -0.854537 -9.865009
-0.615554 -0.855733 -9.867402
-0.615853 -0.854537 -9.865309
-0.615554 -0.858126 -9.864411
-0.614058 -0.85693 -9.868897
-0.615853 -0.85693 -9.870094
-0.615853 -0.855434 -9.863514
-0.617348 -0.857827 -9.866804
-0.617946 -0.855434 -9.865009
-0.614955 -0.858126 -9.866804
-0.613161 -0.857229 -9.863514
-0.617348 -0.859322 -9.863514
-0.614656 -0.85334 -9.866804
-0.614058 -0.855434 -9.865309
-0.617348 -0.858126 -9.867702
-0.616451 -0.858126 -9.865009
-0.617348 -0.853939 -9.867402
-0.614955 -0.85693 -9.864411
-0.615554 -0.854836 -9.868897
-0.616451 -0.857827 -9.868299
-0.616451 -0.856331 -9.865009
-0.617348 -0.857827 -9.867402
-0.614656 -0.858126 -9.865309
-0.614955 -0.860519 -9.868299
-0.615853 -0.857229 -9.864112
-0.617348 -0.856331 -9.867402
-0.617946 -0.857229 -9.864411
-0.617049 -0.858126 -9.868299
-0.617049 -0.858126 -9.865907
-0.617049 -0.858724 -9.867702
-0.614955 -0.85693 -9.868299
-0.615853 -0.857827 -9.865009
-0.617049 -0.858724 -9.862916
-0.617946 -0.855733 -9.866804
-0.614955 -0.86022 -9.867402
-0.61346 -0.857229 -9.865009
-0.615853 -0.85693 -9.865009
-0.614955 -0.857229 -9.865907
-0.616451 -0.857827 -9.866804
-0.615853 -0.853939 -9.866505
-0.614955 -0.855733 -9.865309
-0.614955 -0.857229 -9.865309
-0.618844 -0.857827 -9.868299
-0.617348 -0.857229 -9.864411
-0.615853 -0.85693 -9.867702
-0.615853 -0.858126 -9.868897
-0.618844 -0.856331 -9.862916
-0.618545 -0.859622 -9.866804
-0.617049 -0.857229 -9.865309
-0.614058 -0.86022 -9.865907
-0.614058 -0.859322 -9.864411
-0.614955 -0.855434 -9.868299
-0.612563 -0.852144 -9.867702
-0.61346 -0.855434 -9.866505
-0.617946 -0.857229 -9.865309
-0.614955 -0.858126 -9.865907
-0.615853 -0.857827 -9.865009
-0.615554 -0.857827 -9.868897
-0.615554 -0.85693 -9.865309
-0.619741 -0.855733 -9.865309
-0.614656 -0.855733 -9.865309
-0.616451 -0.860519 -9.868299
-0.614058 -0.858126 -9.869795
-0.61346 -0.857827 -9.868299
-0.617049 -0.856331 -9.868299
-0.616451 -0.856331 -9.867402
-0.617946 -0.860519 -9.868299
-0.612563 -0.858724 -9.867402
-0.614656 -0.853041 -9.865907
-0.614058 -0.858724 -9.866804
-0.616451 -0.85693 -9.865309
-0.619442 -0.856331 -9.865009
-0.614955 -0.854537 -9.868897
-0.615853 -0.857827 -9.863514
-0.618545 -0.858724 -9.864411
-0.61346 -0.85334 -9.869197
-0.615554 -0.854836 -9.865009
-0.61346 -0.857229 -9.864112
-0.616451 -0.856331 -9.866505
-0.616451 -0.855434 -9.867402
-0.614955 -0.857229 -9.867402
-0.614955 -0.854537 -9.865309
-0.614656 -0.855733 -9.867702
-0.617049 -0.855434 -9.868299
-0.614058 -0.856331 -9.869795
-0.614656 -0.858126 -9.867702
-0.615853 -0.854836 -9.871291
-0.617946 -0.859322 -9.867702
-0.614656 -0.856331 -9.866505
-0.614656 -0.856331 -9.867702
-0.615853 -0.855434 -9.866804
-0.617348 -0.855434 -9.866505
-0.614955 -0.851546 -9.867402
-0.614656 -0.857229 -9.865907
-0.61346 -0.853939 -9.867702
-0.613161 -0.852443 -9.867402
-0.614058 -0.858126 -9.864411
-0.618545 -0.857827 -9.865907
-0.618844 -0.855434 -9.865907
-0.61346 -0.853939 -9.865009
-0.618545 -0.856331 -9.865309
-0.616451 -0.860519 -9.867702
-0.616451 -0.855434 -9.865309
-0.617946 -0.854537 -9.867702
-0.617049 -0.859622 -9.865907
-0.619442 -0.858724 -9.865309
-0.615853 -0.856331 -9.865009
-0.617348 -0.857827 -9.868897
-0.614656 -0.862613 -9.864112
-0.615554 -0.857229 -9.865309
-0.617049 -0.853939 -9.868299
-0.617049 -0.86022 -9.866804
-0.615554 -0.856331 -9.865009
-0.615853 -0.85693 -9.864112
-0.617946 -0.857827 -9.865309
-0.619442 -0.859622 -9.865009
-0.614656 -0.858724 -9.864411
-0.617946 -0.854537 -9.868299
-0.617348 -0.856331 -9.863514
-0.617049 -0.855733 -9.867402
-0.61346 -0.852443 -9.866505
-0.616451 -0.856331 -9.866505
-0.615853 -0.85693 -9.866505
-0.614955 -0.855434 -9.866804
-0.617946 -0.853041 -9.866804
-0.616451 -0.855434 -9.87159
-0.618844 -0.854537 -9.865309
-0.614955 -0.855733 -9.865907
-0.614955 -0.85334 -9.869197
-0.616451 -0.854537 -9.866804
-0.616451 -0.859622 -9.864411
-0.613161 -0.854537 -9.867402
-0.614955 -0.854836 -9.865907
-0.614058 -0.853939 -9.867402
-0.61346 -0.85693 -9.864112
-0.614656 -0.856331 -9.867702
-0.615554 -0.856331 -9.865009
-0.612264 -0.853939 -9.868897
-0.613161 -0.853041 -9.862916
-0.613161 -0.852443 -9.873085
-0.615554 -0.857229 -9.869197
-0.616451 -0.854836 -9.866804
-0.616451 -0.857827 -9.862019
-0.614955 -0.857827 -9.866505
-0.616451 -0.855434 -9.865907
-0.614955 -0.855434 -9.865907
-0.615554 -0.854537 -9.866505
-0.617049 -0.853939 -9.864411
-0.614955 -0.855434 -9.868299
-0.61346 -0.854836 -9.865309
-0.614058 -0.854537 -9.866804
-0.614058 -0.857229 -9.866505
-0.613161 -0.856331 -9.865309
-0.613161 -0.851546 -9.868299
-0.617946 -0.854836 -9.867402
-0.614955 -0.855733 -9.867402
-0.619741 -0.854537 -9.867402
-0.614656 -0.85334 -9.868299
-0.615554 -0.85334 -9.864112
-0.614955 -0.854836 -9.865907
-0.612264 -0.857229 -9.868299
-0.614656 -0.856331 -9.866804
-0.614656 -0.854836 -9.865907
-0.614656 -0.85334 -9.866804
-0.614656 -0.856331 -9.867402
-0.615554 -0.854537 -9.865309
-0.614955 -0.861715 -9.866804
-0.617049 -0.854836 -9.868897
-0.617049 -0.85334 -9.867402
-0.615853 -0.85693 -9.866804
-0.621237 -0.860519 -9.865309
-0.614955 -0.85693 -9.864411
-0.615853 -0.858724 -9.865907
-0.614058 -0.856331 -9.865009
-0.61346 -0.855733 -9.867402
-0.617348 -0.856331 -9.865309
-0.615554 -0.857229 -9.864112
-0.615554 -0.852443 -9.866804
-0.616451 -0.85334 -9.865907
-0.616451 -0.85693 -9.869197
-0.615853 -0.85693 -9.868897
-0.613161 -0.856331 -9.868897
-0.61346 -0.854836 -9.869795
-0.613161 -0.857229 -9.868299
-0.614656 -0.856331 -9.867402
-0.617049 -0.854537 -9.869795
-0.615853 -0.854537 -9.867402
-0.615554 -0.854537 -9.864112
-0.614058 -0.85693 -9.867702
-0.617348 -0.855434 -9.867702
-0.611665 -0.855434 -9.868897
-0.61346 -0.857827 -9.868897
-0.617348 -0.855733 -9.866804
-0.615853 -0.853939 -9.865907
-0.615853 -0.853939 -9.865009
-0.614656 -0.853041 -9.868897
-0.614058 -0.855434 -9.868299
-0.617049 -0.854836 -9.867402
-0.617049 -0.853939 -9.868897
-0.612264 -0.855434 -9.864411
-0.612563 -0.853041 -9.867402
-0.614656 -0.856331 -9.867402
-0.61346 -0.854836 -9.867702
-0.614058 -0.854836 -9.868299
-0.613161 -0.855434 -9.866505
-0.617946 -0.854537 -9.865309
-0.614955 -0.853939 -9.866505
-0.614058 -0.854537 -9.866505
-0.614656 -0.855733 -9.865009
-0.61346 -0.855733 -9.868897
-0.614955 -0.855733 -9.867702
-0.614955 -0.85693 -9.869197
-0.616451 -0.85334 -9.869197
-0.613161 -0.855434 -9.866505
-0.615554 -0.855434 -9.866505
-0.611067 -0.857229 -9.871291
-0.618844 -0.853939 -9.868897
-0.618545 -0.85334 -9.864411
-0.615554 -0.854537 -9.869197
-0.614058 -0.853041 -9.869197
-0.614656 -0.856331 -9.865009
-0.61346 -0.854836 -9.870094
-0.614058 -0.855733 -9.866505
-0.614058 -0.855434 -9.868299
-0.618844 -0.857229 -9.868897
-0.612264 -0.854537 -9.870692
-0.614656 -0.856331 -9.867402
-0.614656 -0.85693 -9.865309
-0.616451 -0.854537 -9.866804
-0.614955 -0.858126 -9.866505
-0.614955 -0.857827 -9.867402
-0.612563 -0.857229 -9.867702
-0.618545 -0.854537 -9.866804
-0.617049 -0.854836 -9.865309
-0.620937 -0.85693 -9.867402
-0.614955 -0.854836 -9.868299
-0.615853 -0.858724 -9.867402
-0.615554 -0.85693 -9.867702
-0.614955 -0.855733 -9.868299
-0.61346 -0.856331 -9.865907
-0.615554 -0.852443 -9.867402
-0.617049 -0.854537 -9.864112
-0.613161 -0.855434 -9.865907
-0.612563 -0.85693 -9.865309
-0.61346 -0.855434 -9.866505
-0.613161 -0.856331 -9.867402
-0.615554 -0.854836 -9.868299
-0.615554 -0.85693 -9.865009
-0.614058 -0.85693 -9.866804
-0.614955 -0.854836 -9.867702
-0.616451 -0.857827 -9.867402
-0.614656 -0.855434 -9.866505
-0.614656 -0.854836 -9.867402
-0.614058 -0.853041 -9.866505
-0.614656 -0.856331 -9.865309
-0.617049 -0.85693 -9.868299
-0.614656 -0.855434 -9.866505
-0.61346 -0.858126 -9.866804
-0.614058 -0.856331 -9.866804
-0.617049 -0.851546 -9.865907
-0.614058 -0.855434 -9.868897
-0.616451 -0.854537 -9.867702
-0.614955 -0.855733 -9.868299
-0.616451 -0.854537 -9.865009
-0.61346 -0.855733 -9.867702
-0.61346 -0.855733 -9.867402
-0.614656 -0.85334 -9.865907
-0.614058 -0.854836 -9.866505
-0.611665 -0.851546 -9.867402
-0.615554 -0.857229 -9.868897
-0.614955 -0.854537 -9.867402
-0.614656 -0.854836 -9.866804
-0.61346 -0.855434 -9.867702
-0.615853 -0.855434 -9.866804
-0.615554 -0.855434 -9.867402
-0.615554 -0.857827 -9.866804
-0.616451 -0.857229 -9.866804
-0.614656 -0.857229 -9.867702
-0.613161 -0.858126 -9.868299
-0.614058 -0.85334 -9.866804
-0.615554 -0.859322 -9.869197
-0.616451 -0.852144 -9.864112
-0.614955 -0.858126 -9.865907
-0.615554 -0.856331 -9.871291
-0.613161 -0.851546 -9.867402
-0.614058 -0.85334 -9.870094
-0.613161 -0.855733 -9.867702
-0.615554 -0.855434 -9.868299
-0.613161 -0.853041 -9.869197
-0.612563 -0.855434 -9.871291
-0.614955 -0.853939 -9.864112
-0.613161 -0.853041 -9.865309
-0.611665 -0.854537 -9.866804
-0.61346 -0.854537 -9.868897
-0.611665 -0.856331 -9.869795
-0.611067 -0.853939 -9.865009
-0.615554 -0.857229 -9.869795
-0.614058 -0.854836 -9.870094
-0.614955 -0.853939 -9.867702
-0.614656 -0.854836 -9.868897
-0.612264 -0.850948 -9.868299
-0.615853 -0.857229 -9.867402
-0.614955 -0.858126 -9.867402
-0.618844 -0.855733 -9.866505
-0.61346 -0.855434 -9.865907
-0.615853 -0.854537 -9.867702
-0.615554 -0.853939 -9.867402
-0.614058 -0.854537 -9.869795
-0.614058 -0.855733 -9.867702
-0.614656 -0.858126 -9.865907
-0.617348 -0.858724 -9.869197
-0.615853 -0.851546 -9.866804
-0.616451 -0.854836 -9.868897
-0.613161 -0.853939 -9.867702
-0.61346 -0.857229 -9.866505
-0.614955 -0.857229 -9.866804
-0.616451 -0.855434 -9.869795
-0.616451 -0.857827 -9.868299
-0.61346 -0.857229 -9.869197
-0.61346 -0.853041 -9.869197
-0.61346 -0.853041 -9.868299
-0.617946 -0.856331 -9.865907
-0.614656 -0.85693 -9.869795
-0.615853 -0.857827 -9.867702
-0.617348 -0.857827 -9.866505
-0.614058 -0.853041 -9.866804
-0.615853 -0.85693 -9.870094
-0.614656 -0.854836 -9.869795
-0.618545 -0.855434 -9.868299
-0.615853 -0.857229 -9.866505
-0.614955 -0.854836 -9.865309
-0.61346 -0.852144 -9.868299
-0.617049 -0.853939 -9.868897
-0.614058 -0.854537 -9.868897
-0.616451 -0.854537 -9.867402
-0.614955 -0.85334 -9.865309
-0.617946 -0.854537 -9.869795
-0.613161 -0.856331 -9.867402
-0.614955 -0.85334 -9.867402
-0.617049 -0.854537 -9.868299
-0.614656 -0.855434 -9.864112
-0.617348 -0.856331 -9.865009
-0.616451 -0.852443 -9.867402
-0.614955 -0.854836 -9.868897
-0.613161 -0.857229 -9.870692
-0.61346 -0.85334 -9.866804
-0.615853 -0.85334 -9.866804
-0.614656 -0.851546 -9.867402
-0.615853 -0.854537 -9.868299
-0.614656 -0.85693 -9.867402
-0.614058 -0.858126 -9.868897
-0.611067 -0.855434 -9.867402
-0.614656 -0.854537 -9.867402
-0.617348 -0.857229 -9.869795
-0.616451 -0.856331 -9.866804
-0.614656 -0.855434 -9.867702
-0.614058 -0.855434 -9.868299
-0.61346 -0.855434 -9.865309
-0.617946 -0.850948 -9.866505
-0.610768 -0.850948 -9.869795
-0.61346 -0.855434 -9.867402
-0.617049 -0.857827 -9.866804
-0.617946 -0.857229 -9.867702
-0.61346 -0.855733 -9.868897
-0.617348 -0.856331 -9.869795
-0.617946 -0.856331 -9.866505
-0.614656 -0.855434 -9.867402
-0.614955 -0.85693 -9.867402
-0.612563 -0.857229 -9.866804
-0.61346 -0.856331 -9.866505
-0.614058 -0.854836 -9.869197
-0.612563 -0.855434 -9.867402
-0.612563 -0.855733 -9.868299
-0.614656 -0.855733 -9.864411
-0.614656 -0.853939 -9.865907
-0.613161 -0.855733 -9.867702
-0.613161 -0.85693 -9.866804
-0.614656 -0.858126 -9.866505
-0.611067 -0.855434 -9.871291
-0.614058 -0.854537 -9.870692
-0.616451 -0.855733 -9.868897
-0.615853 -0.857229 -9.868299
-0.615554 -0.856331 -9.865009
-0.614955 -0.856331 -9.869197
-0.614058 -0.854537 -9.866505
-0.614955 -0.857827 -9.866804
-0.615554 -0.85334 -9.867702
-0.615554 -0.853939 -9.868897
-0.617946 -0.854836 -9.870094
-0.615853 -0.85693 -9.866804
-0.616451 -0.855434 -9.868299
-0.615554 -0.857827 -9.869197
-0.614656 -0.855733 -9.869795
-0.616451 -0.857229 -9.869795
-0.618844 -0.857827 -9.868299
-0.617348 -0.85334 -9.868299
-0.614656 -0.855434 -9.870094
-0.61346 -0.856331 -9.868299
-0.614955 -0.858126 -9.865309
-0.61346 -0.851546 -9.869197
-0.617049 -0.857229 -9.865309
-0.615554 -0.85693 -9.870692
-0.615853 -0.855733 -9.866804
-0.614656 -0.85693 -9.868299
-0.617348 -0.854537 -9.868897
-0.615554 -0.85693 -9.867402
-0.616451 -0.854537 -9.868897
-0.614955 -0.856331 -9.870094
-0.615853 -0.857827 -9.867702
-0.615554 -0.857827 -9.865309
-0.615554 -0.855733 -9.867402
-0.612563 -0.85693 -9.868299
-0.61346 -0.857827 -9.870094
-0.614955 -0.855733 -9.865907
-0.614656 -0.859622 -9.867402
-0.613161 -0.855434 -9.867702
-0.617049 -0.856331 -9.868897
-0.614058 -0.854537 -9.867702
-0.614656 -0.85334 -9.866804
-0.614955 -0.854836 -9.866804
-0.615554 -0.85693 -9.868299
-0.616451 -0.85334 -9.865309
-0.616451 -0.85334 -9.869795
-0.613161 -0.854836 -9.865309
-0.613161 -0.858126 -9.869197
-0.617049 -0.856331 -9.866804
-0.615853 -0.858724 -9.865907
-0.614058 -0.85693 -9.868299
-0.614955 -0.854836 -9.864411
-0.617348 -0.852443 -9.866804
-0.615853 -0.854836 -9.869197
-0.614058 -0.85334 -9.866804
-0.617049 -0.856331 -9.866505
-0.613161 -0.853939 -9.865907
-0.614656 -0.855733 -9.865309
-0.615853 -0.854537 -9.865907
-0.615853 -0.852443 -9.869197
-0.615853 -0.857229 -9.866505
-0.614955 -0.854836 -9.866804
-0.61346 -0.855434 -9.868897
-0.614656 -0.854836 -9.865009
-0.614656 -0.854836 -9.865309
-0.614656 -0.855434 -9.867702
-0.614656 -0.858724 -9.867702
-0.617049 -0.853939 -9.868897
-0.613161 -0.85693 -9.866804
-0.614058 -0.853041 -9.866505
-0.613161 -0.858724 -9.866505
-0.617049 -0.856331 -9.865907
-0.615554 -0.856331 -9.867702
-0.614656 -0.858126 -9.867702
-0.617049 -0.853939 -9.867402
-0.614955 -0.856331 -9.866804
-0.611665 -0.854537 -9.865907
-0.615554 -0.854836 -9.866804
-0.618545 -0.854836 -9.866804
-0.615554 -0.855733 -9.869197
-0.616451 -0.854537 -9.867702
-0.615554 -0.855434 -9.867402
-0.616451 -0.853041 -9.865309
-0.615853 -0.853939 -9.865907
-0.615853 -0.855434 -9.866505
-0.61346 -0.857229 -9.867402
-0.615853 -0.855733 -9.867702
-0.615554 -0.853939 -9.871291
-0.611665 -0.854537 -9.867402
-0.615554 -0.85334 -9.866505
-0.614656 -0.855733 -9.869197
-0.613161 -0.852443 -9.867702
-0.611665 -0.85693 -9.866505
-0.615554 -0.855434 -9.868299
-0.614058 -0.854836 -9.867402
-0.614656 -0.856331 -9.867702
-0.615554 -0.85334 -9.868897
-0.615853 -0.85693 -9.865907
-0.616451 -0.855733 -9.868299
-0.614058 -0.852443 -9.866505
-0.613161 -0.854537 -9.865009
-0.614955 -0.857229 -9.865907
-0.614955 -0.855733 -9.867702
-0.614656 -0.858126 -9.867702
-0.614058 -0.854836 -9.867702
-0.614656 -0.857827 -9.868299
-0.616451 -0.857827 -9.868299
-0.614955 -0.856331 -9.869197
-0.614656 -0.857229 -9.865009
-0.616451 -0.856331 -9.867702
-0.617049 -0.859322 -9.869197
-0.614656 -0.855733 -9.865907
-0.615853 -0.853939 -9.865309
-0.615853 -0.855733 -9.865309
-0.615853 -0.86022 -9.866505
-0.614955 -0.854537 -9.866804
-0.614058 -0.854537 -9.869197
-0.616451 -0.854537 -9.865309
-0.612264 -0.855733 -9.870094
-0.613161 -0.854836 -9.866505
-0.614656 -0.857229 -9.865309
-0.614656 -0.859622 -9.868299
-0.613161 -0.854836 -9.866505
-0.613161 -0.854836 -9.866505
-0.61346 -0.855733 -9.869795
-0.613161 -0.857827 -9.863514
-0.614058 -0.853939 -9.865009
-0.614955 -0.855434 -9.869197
-0.615554 -0.856331 -9.865907
-0.616451 -0.858126 -9.867702
-0.615554 -0.854836 -9.865309
-0.615554 -0.857229 -9.869795
-0.614656 -0.855733 -9.868299
-0.614058 -0.857827 -9.863514
-0.61346 -0.855434 -9.867702
-0.617049 -0.853939 -9.868299
-0.61346 -0.857229 -9.867402
-0.611067 -0.857229 -9.866804
-0.612264 -0.858724 -9.870094
-0.614058 -0.855733 -9.865009
-0.614656 -0.85693 -9.865309
-0.616451 -0.859322 -9.867702
-0.615554 -0.856331 -9.867402
-0.612264 -0.856331 -9.869795
-0.614656 -0.85693 -9.866505
-0.614656 -0.858724 -9.868299
-0.613161 -0.85693 -9.865009
-0.615853 -0.855434 -9.866505
-0.614955 -0.85334 -9.867402
-0.617348 -0.85334 -9.867402
-0.616451 -0.854537 -9.866505
-0.617348 -0.855434 -9.869197
-0.612264 -0.858126 -9.869197
-0.614058 -0.85334 -9.870094
-0.618545 -0.855733 -9.866804
-0.615853 -0.85693 -9.865907
-0.615554 -0.854836 -9.868299
-0.619442 -0.853939 -9.867402
-0.614656 -0.855733 -9.869197
